# MODEL ATMOSPHERE NO.  6
#
#
#      Z         P        T     REL H    H2O                          AEROSOL
#     (KM)      (MB)     (K)     (%)  (GM / M3)  TYPE                 PROFILE
#                              [Before scaling]
#     2.250   770.655  273.53   52.18 2.596E+00 USER RAIN NO CLOUD  USER RAIN NO CLOUD  
#
#TOTAL COLUMN ABSORBER AMOUNTS FOR THE LINE-OF-SIGHT PATH:
#
#                 HNO3      O3 UV      CNTMSLF1    CNTMSLF2    CNTMFRN     N2 CONT     MOL SCAT
#               (ATM CM)   (ATM CM)   (MOL CM-2)  (MOL CM-2)  (MOL CM-2)             (550 NM EXT)
#            3.5216E-04  3.3824E-01  3.2010E+19  2.5522E+19  1.1881E+22  2.3466E+00  7.4361E-02
#
#
#                AER 1       AER 2       AER 3       AER 4      CIRRUS     WAT DROP    ICE PART   MEAN AER RH
#                                                                         (KM GM/M3)  (KM GM/M3)    (PRCNT)
#              0.000000    0.000000    0.000000    0.000000    0.000000    0.000000    0.000000        0.00
#
#
#
#                H2O         O3          CO2         CO          CH4         N2O
#             (                                   ATM CM                                   )
#            6.3607E+02  3.3824E-01  2.2091E+02  6.1598E-02  1.0013E+00  1.8590E-01
#
#
#
#                O2          NH3         NO          NO2         SO2
#               (                      ATM CM                      )
#            1.2825E+05  8.3811E-05  2.5812E-04  2.0012E-04  5.9650E-05
#
#
#               CFC11       CFC12       CFC13       CFC14       CFC22      CFC113      CFC114
#             (                                    ATM CM                                    )
#            7.9177E-05  1.3973E-04  6.1363E-13  6.1363E-13  3.5415E-05  1.0965E-05  7.1047E-06
#
#
#              CFC115      CLONO2        HNO4      CHCL2F        CCL4        N2O5
#             (                                    ATM CM                                    )
#            6.1363E-13  3.8629E-05  4.1787E-05  6.1363E-13  7.2964E-05  2.7589E-06
#
#  wv(nm)     COMB_TR       H2O        O3    H2O_CT  MOL_SCAT   AER+CLD        O2 
   420.433   0.79650   1.00000   0.99990   1.00000   0.79900   1.00000   1.00000 
   420.345   0.79640   1.00000   0.99990   1.00000   0.79890   1.00000   1.00000 
   420.256   0.79630   1.00000   0.99990   1.00000   0.79870   1.00000   1.00000 
   420.168   0.79620   1.00000   0.99990   1.00000   0.79860   1.00000   1.00000 
   420.080   0.79600   1.00000   0.99990   1.00000   0.79840   1.00000   1.00000 
   419.992   0.79580   1.00000   0.99990   1.00000   0.79820   1.00000   1.00000 
   419.903   0.79550   1.00000   0.99990   1.00000   0.79810   1.00000   1.00000 
   419.815   0.79540   1.00000   0.99990   1.00000   0.79790   1.00000   1.00000 
   419.727   0.79520   1.00000   0.99990   1.00000   0.79780   1.00000   1.00000 
   419.639   0.79520   1.00000   0.99990   1.00000   0.79760   1.00000   1.00000 
   419.551   0.79500   1.00000   0.99990   1.00000   0.79750   1.00000   1.00000 
   419.463   0.79480   1.00000   0.99990   1.00000   0.79730   1.00000   1.00000 
   419.375   0.79470   1.00000   0.99990   1.00000   0.79710   1.00000   1.00000 
   419.287   0.79470   1.00000   0.99990   1.00000   0.79700   1.00000   1.00000 
   419.199   0.79460   1.00000   0.99990   1.00000   0.79680   1.00000   1.00000 
   419.111   0.79450   1.00000   0.99990   1.00000   0.79670   1.00000   1.00000 
   419.024   0.79430   1.00000   0.99990   1.00000   0.79650   1.00000   1.00000 
   418.936   0.79410   1.00000   0.99990   1.00000   0.79640   1.00000   1.00000 
   418.848   0.79390   1.00000   0.99990   1.00000   0.79620   1.00000   1.00000 
   418.760   0.79360   1.00000   0.99990   1.00000   0.79600   1.00000   1.00000 
   418.673   0.79340   1.00000   0.99990   1.00000   0.79590   1.00000   1.00000 
   418.585   0.79330   1.00000   0.99990   1.00000   0.79570   1.00000   1.00000 
   418.498   0.79320   1.00000   0.99990   1.00000   0.79560   1.00000   1.00000 
   418.410   0.79310   1.00000   0.99990   1.00000   0.79540   1.00000   1.00000 
   418.323   0.79290   1.00000   0.99990   1.00000   0.79530   1.00000   1.00000 
   418.235   0.79270   1.00000   0.99990   1.00000   0.79510   1.00000   1.00000 
   418.148   0.79270   1.00000   0.99990   1.00000   0.79490   1.00000   1.00000 
   418.060   0.79250   1.00000   0.99990   1.00000   0.79480   1.00000   1.00000 
   417.973   0.79230   1.00000   0.99990   1.00000   0.79460   1.00000   1.00000 
   417.885   0.79210   1.00000   0.99990   1.00000   0.79450   1.00000   1.00000 
   417.798   0.79200   1.00000   0.99990   1.00000   0.79430   1.00000   1.00000 
   417.711   0.79190   1.00000   0.99990   1.00000   0.79410   1.00000   1.00000 
   417.624   0.79180   1.00000   0.99990   1.00000   0.79400   1.00000   1.00000 
   417.537   0.79160   1.00000   0.99990   1.00000   0.79380   1.00000   1.00000 
   417.449   0.79140   1.00000   0.99990   1.00000   0.79370   1.00000   1.00000 
   417.362   0.79120   1.00000   0.99990   1.00000   0.79350   1.00000   1.00000 
   417.275   0.79110   1.00000   0.99990   1.00000   0.79340   1.00000   1.00000 
   417.188   0.79100   1.00000   0.99990   1.00000   0.79320   1.00000   1.00000 
   417.101   0.79090   1.00000   0.99990   1.00000   0.79300   1.00000   1.00000 
   417.014   0.79080   1.00000   0.99990   1.00000   0.79290   1.00000   1.00000 
   416.927   0.79070   1.00000   0.99990   1.00000   0.79270   1.00000   1.00000 
   416.840   0.79050   1.00000   0.99990   1.00000   0.79260   1.00000   1.00000 
   416.753   0.79030   1.00000   0.99990   1.00000   0.79240   1.00000   1.00000 
   416.667   0.79020   1.00000   0.99990   1.00000   0.79220   1.00000   1.00000 
   416.580   0.79000   1.00000   0.99990   1.00000   0.79210   1.00000   1.00000 
   416.493   0.78990   1.00000   0.99990   1.00000   0.79190   1.00000   1.00000 
   416.406   0.78970   1.00000   0.99990   1.00000   0.79180   1.00000   1.00000 
   416.320   0.78950   1.00000   0.99990   1.00000   0.79160   1.00000   1.00000 
   416.233   0.78940   1.00000   0.99990   1.00000   0.79140   1.00000   1.00000 
   416.146   0.78930   1.00000   0.99990   1.00000   0.79130   1.00000   1.00000 
   416.060   0.78910   1.00000   0.99990   1.00000   0.79110   1.00000   1.00000 
   415.973   0.78890   1.00000   0.99990   1.00000   0.79100   1.00000   1.00000 
   415.887   0.78880   1.00000   0.99990   1.00000   0.79080   1.00000   1.00000 
   415.800   0.78870   1.00000   0.99990   1.00000   0.79060   1.00000   1.00000 
   415.714   0.78850   1.00000   0.99990   1.00000   0.79050   1.00000   1.00000 
   415.628   0.78830   1.00000   0.99990   1.00000   0.79030   1.00000   1.00000 
   415.541   0.78810   1.00000   0.99990   1.00000   0.79020   1.00000   1.00000 
   415.455   0.78780   1.00000   0.99990   1.00000   0.79000   1.00000   1.00000 
   415.369   0.78760   1.00000   0.99990   1.00000   0.78980   1.00000   1.00000 
   415.282   0.78740   1.00000   0.99990   1.00000   0.78970   1.00000   1.00000 
   415.196   0.78720   1.00000   0.99990   1.00000   0.78950   1.00000   1.00000 
   415.110   0.78700   1.00000   0.99990   1.00000   0.78940   1.00000   1.00000 
   415.024   0.78680   1.00000   0.99990   1.00000   0.78920   1.00000   1.00000 
   414.938   0.78670   1.00000   0.99990   1.00000   0.78900   1.00000   1.00000 
   414.852   0.78650   1.00000   0.99990   1.00000   0.78890   1.00000   1.00000 
   414.766   0.78640   1.00000   0.99990   1.00000   0.78870   1.00000   1.00000 
   414.680   0.78620   1.00000   0.99990   1.00000   0.78860   1.00000   1.00000 
   414.594   0.78600   1.00000   0.99990   1.00000   0.78840   1.00000   1.00000 
   414.508   0.78590   1.00000   0.99990   1.00000   0.78820   1.00000   1.00000 
   414.422   0.78590   1.00000   0.99990   1.00000   0.78810   1.00000   1.00000 
   414.336   0.78570   1.00000   0.99990   1.00000   0.78790   1.00000   1.00000 
   414.250   0.78550   1.00000   0.99990   1.00000   0.78770   1.00000   1.00000 
   414.164   0.78530   1.00000   0.99990   1.00000   0.78760   1.00000   1.00000 
   414.079   0.78510   1.00000   0.99990   1.00000   0.78740   1.00000   1.00000 
   413.993   0.78480   1.00000   0.99990   1.00000   0.78730   1.00000   1.00000 
   413.907   0.78460   1.00000   0.99990   1.00000   0.78710   1.00000   1.00000 
   413.822   0.78420   1.00000   0.99990   1.00000   0.78690   1.00000   1.00000 
   413.736   0.78400   1.00000   0.99990   1.00000   0.78680   1.00000   1.00000 
   413.650   0.78370   1.00000   0.99990   1.00000   0.78660   1.00000   1.00000 
   413.565   0.78340   1.00000   0.99990   1.00000   0.78640   1.00000   1.00000 
   413.479   0.78330   1.00000   0.99990   1.00000   0.78630   1.00000   1.00000 
   413.394   0.78310   1.00000   0.99990   1.00000   0.78610   1.00000   1.00000 
   413.309   0.78310   1.00000   0.99990   1.00000   0.78600   1.00000   1.00000 
   413.223   0.78300   1.00000   0.99990   1.00000   0.78580   1.00000   1.00000 
   413.138   0.78290   1.00000   0.99990   1.00000   0.78560   1.00000   1.00000 
   413.052   0.78270   1.00000   0.99990   1.00000   0.78550   1.00000   1.00000 
   412.967   0.78270   1.00000   0.99990   1.00000   0.78530   1.00000   1.00000 
   412.882   0.78270   1.00000   0.99990   1.00000   0.78510   1.00000   1.00000 
   412.797   0.78250   1.00000   0.99990   1.00000   0.78500   1.00000   1.00000 
   412.712   0.78240   1.00000   0.99990   1.00000   0.78480   1.00000   1.00000 
   412.626   0.78230   1.00000   0.99990   1.00000   0.78470   1.00000   1.00000 
   412.541   0.78220   1.00000   0.99990   1.00000   0.78450   1.00000   1.00000 
   412.456   0.78210   1.00000   0.99990   1.00000   0.78430   1.00000   1.00000 
   412.371   0.78200   1.00000   0.99990   1.00000   0.78420   1.00000   1.00000 
   412.286   0.78190   1.00000   0.99990   1.00000   0.78400   1.00000   1.00000 
   412.201   0.78170   1.00000   0.99990   1.00000   0.78380   1.00000   1.00000 
   412.116   0.78160   1.00000   0.99990   1.00000   0.78370   1.00000   1.00000 
   412.031   0.78140   1.00000   0.99990   1.00000   0.78350   1.00000   1.00000 
   411.946   0.78120   1.00000   0.99990   1.00000   0.78340   1.00000   1.00000 
   411.862   0.78110   1.00000   0.99990   1.00000   0.78320   1.00000   1.00000 
   411.777   0.78090   1.00000   0.99990   1.00000   0.78300   1.00000   1.00000 
   411.692   0.78070   1.00000   0.99990   1.00000   0.78290   1.00000   1.00000 
   411.607   0.78060   1.00000   0.99990   1.00000   0.78270   1.00000   1.00000 
   411.523   0.78040   1.00000   0.99990   1.00000   0.78250   1.00000   1.00000 
   411.438   0.78020   1.00000   0.99990   1.00000   0.78240   1.00000   1.00000 
   411.353   0.78000   1.00000   0.99990   1.00000   0.78220   1.00000   1.00000 
   411.269   0.77980   1.00000   0.99990   1.00000   0.78200   1.00000   1.00000 
   411.184   0.77960   1.00000   0.99990   1.00000   0.78190   1.00000   1.00000 
   411.100   0.77940   1.00000   0.99990   1.00000   0.78170   1.00000   1.00000 
   411.015   0.77920   1.00000   0.99990   1.00000   0.78150   1.00000   1.00000 
   410.931   0.77890   1.00000   0.99990   1.00000   0.78140   1.00000   1.00000 
   410.846   0.77870   1.00000   0.99990   1.00000   0.78120   1.00000   1.00000 
   410.762   0.77850   1.00000   0.99990   1.00000   0.78110   1.00000   1.00000 
   410.678   0.77830   1.00000   0.99990   1.00000   0.78090   1.00000   1.00000 
   410.593   0.77810   1.00000   0.99990   1.00000   0.78070   1.00000   1.00000 
   410.509   0.77780   1.00000   0.99990   1.00000   0.78060   1.00000   1.00000 
   410.425   0.77770   1.00000   0.99990   1.00000   0.78040   1.00000   1.00000 
   410.341   0.77750   1.00000   0.99990   1.00000   0.78020   1.00000   1.00000 
   410.256   0.77740   1.00000   0.99990   1.00000   0.78010   1.00000   1.00000 
   410.172   0.77730   1.00000   0.99990   1.00000   0.77990   1.00000   1.00000 
   410.088   0.77730   1.00000   0.99990   1.00000   0.77970   1.00000   1.00000 
   410.004   0.77720   1.00000   0.99990   1.00000   0.77960   1.00000   1.00000 
   409.920   0.77710   1.00000   0.99990   1.00000   0.77940   1.00000   1.00000 
   409.836   0.77690   1.00000   0.99990   1.00000   0.77920   1.00000   1.00000 
   409.752   0.77670   1.00000   0.99990   1.00000   0.77910   1.00000   1.00000 
   409.668   0.77650   1.00000   0.99990   1.00000   0.77890   1.00000   1.00000 
   409.584   0.77620   1.00000   0.99990   1.00000   0.77870   1.00000   1.00000 
   409.500   0.77600   1.00000   0.99990   1.00000   0.77860   1.00000   1.00000 
   409.417   0.77590   1.00000   0.99990   1.00000   0.77840   1.00000   1.00000 
   409.333   0.77570   1.00000   0.99990   1.00000   0.77820   1.00000   1.00000 
   409.249   0.77560   1.00000   0.99990   1.00000   0.77810   1.00000   1.00000 
   409.165   0.77550   1.00000   0.99990   1.00000   0.77790   1.00000   1.00000 
   409.082   0.77540   1.00000   0.99990   1.00000   0.77770   1.00000   1.00000 
   408.998   0.77510   1.00000   0.99990   1.00000   0.77760   1.00000   1.00000 
   408.914   0.77490   1.00000   0.99990   1.00000   0.77740   1.00000   1.00000 
   408.831   0.77470   1.00000   0.99990   1.00000   0.77720   1.00000   1.00000 
   408.747   0.77460   1.00000   0.99990   1.00000   0.77710   1.00000   1.00000 
   408.664   0.77430   1.00000   0.99990   1.00000   0.77690   1.00000   1.00000 
   408.580   0.77410   1.00000   0.99990   1.00000   0.77670   1.00000   1.00000 
   408.497   0.77380   1.00000   0.99990   1.00000   0.77660   1.00000   1.00000 
   408.413   0.77360   1.00000   0.99990   1.00000   0.77640   1.00000   1.00000 
   408.330   0.77340   1.00000   1.00000   1.00000   0.77620   1.00000   1.00000 
   408.247   0.77330   1.00000   1.00000   1.00000   0.77610   1.00000   1.00000 
   408.163   0.77330   1.00000   1.00000   1.00000   0.77590   1.00000   1.00000 
   408.080   0.77330   1.00000   1.00000   1.00000   0.77570   1.00000   1.00000 
   407.997   0.77320   1.00000   1.00000   1.00000   0.77560   1.00000   1.00000 
   407.914   0.77290   1.00000   1.00000   1.00000   0.77540   1.00000   1.00000 
   407.830   0.77290   1.00000   1.00000   1.00000   0.77520   1.00000   1.00000 
   407.747   0.77290   1.00000   1.00000   1.00000   0.77510   1.00000   1.00000 
   407.664   0.77270   1.00000   1.00000   1.00000   0.77490   1.00000   1.00000 
   407.581   0.77260   1.00000   1.00000   1.00000   0.77470   1.00000   1.00000 
   407.498   0.77260   1.00000   1.00000   1.00000   0.77460   1.00000   1.00000 
   407.415   0.77240   1.00000   1.00000   1.00000   0.77440   1.00000   1.00000 
   407.332   0.77230   1.00000   1.00000   1.00000   0.77420   1.00000   1.00000 
   407.249   0.77220   1.00000   1.00000   1.00000   0.77410   1.00000   1.00000 
   407.166   0.77200   1.00000   1.00000   1.00000   0.77390   1.00000   1.00000 
   407.083   0.77180   1.00000   1.00000   1.00000   0.77370   1.00000   1.00000 
   407.000   0.77170   1.00000   1.00000   1.00000   0.77360   1.00000   1.00000 
   406.918   0.77150   1.00000   1.00000   1.00000   0.77340   1.00000   1.00000 
   406.835   0.77130   1.00000   1.00000   1.00000   0.77320   1.00000   1.00000 
   406.752   0.77120   1.00000   1.00000   1.00000   0.77310   1.00000   1.00000 
   406.669   0.77100   1.00000   1.00000   1.00000   0.77290   1.00000   1.00000 
   406.587   0.77080   1.00000   1.00000   1.00000   0.77270   1.00000   1.00000 
   406.504   0.77050   1.00000   1.00000   1.00000   0.77260   1.00000   1.00000 
   406.421   0.77040   1.00000   1.00000   1.00000   0.77240   1.00000   1.00000 
   406.339   0.77010   1.00000   1.00000   1.00000   0.77220   1.00000   1.00000 
   406.256   0.76990   1.00000   1.00000   1.00000   0.77210   1.00000   1.00000 
   406.174   0.76970   1.00000   1.00000   1.00000   0.77190   1.00000   1.00000 
   406.091   0.76950   1.00000   1.00000   1.00000   0.77170   1.00000   1.00000 
   406.009   0.76940   1.00000   1.00000   1.00000   0.77150   1.00000   1.00000 
   405.927   0.76920   1.00000   1.00000   1.00000   0.77140   1.00000   1.00000 
   405.844   0.76900   1.00000   1.00000   1.00000   0.77120   1.00000   1.00000 
   405.762   0.76890   1.00000   1.00000   1.00000   0.77100   1.00000   1.00000 
   405.680   0.76870   1.00000   1.00000   1.00000   0.77090   1.00000   1.00000 
   405.597   0.76850   1.00000   1.00000   1.00000   0.77070   1.00000   1.00000 
   405.515   0.76830   1.00000   1.00000   1.00000   0.77050   1.00000   1.00000 
   405.433   0.76800   1.00000   1.00000   1.00000   0.77040   1.00000   1.00000 
   405.351   0.76780   1.00000   1.00000   1.00000   0.77020   1.00000   1.00000 
   405.268   0.76750   1.00000   1.00000   1.00000   0.77000   1.00000   1.00000 
   405.186   0.76720   1.00000   1.00000   1.00000   0.76990   1.00000   1.00000 
   405.104   0.76710   1.00000   1.00000   1.00000   0.76970   1.00000   1.00000 
   405.022   0.76700   1.00000   1.00000   1.00000   0.76950   1.00000   1.00000 
   404.940   0.76690   1.00000   1.00000   1.00000   0.76930   1.00000   1.00000 
   404.858   0.76680   1.00000   1.00000   1.00000   0.76920   1.00000   1.00000 
   404.776   0.76650   1.00000   1.00000   1.00000   0.76900   1.00000   1.00000 
   404.694   0.76640   1.00000   1.00000   1.00000   0.76880   1.00000   1.00000 
   404.613   0.76640   1.00000   1.00000   1.00000   0.76870   1.00000   1.00000 
   404.531   0.76630   1.00000   1.00000   1.00000   0.76850   1.00000   1.00000 
   404.449   0.76610   1.00000   1.00000   1.00000   0.76830   1.00000   1.00000 
   404.367   0.76590   1.00000   1.00000   1.00000   0.76820   1.00000   1.00000 
   404.285   0.76570   1.00000   1.00000   1.00000   0.76800   1.00000   1.00000 
   404.204   0.76550   1.00000   1.00000   1.00000   0.76780   1.00000   1.00000 
   404.122   0.76530   1.00000   1.00000   1.00000   0.76760   1.00000   1.00000 
   404.040   0.76510   1.00000   1.00000   1.00000   0.76750   1.00000   1.00000 
   403.959   0.76490   1.00000   1.00000   1.00000   0.76730   1.00000   1.00000 
   403.877   0.76480   1.00000   1.00000   1.00000   0.76710   1.00000   1.00000 
   403.796   0.76460   1.00000   1.00000   1.00000   0.76700   1.00000   1.00000 
   403.714   0.76450   1.00000   1.00000   1.00000   0.76680   1.00000   1.00000 
   403.633   0.76440   1.00000   1.00000   1.00000   0.76660   1.00000   1.00000 
   403.551   0.76430   1.00000   1.00000   1.00000   0.76640   1.00000   1.00000 
   403.470   0.76420   1.00000   1.00000   1.00000   0.76630   1.00000   1.00000 
   403.388   0.76400   1.00000   1.00000   1.00000   0.76610   1.00000   1.00000 
   403.307   0.76390   1.00000   1.00000   1.00000   0.76590   1.00000   1.00000 
   403.226   0.76370   1.00000   1.00000   1.00000   0.76580   1.00000   1.00000 
   403.145   0.76360   1.00000   1.00000   1.00000   0.76560   1.00000   1.00000 
   403.063   0.76340   1.00000   1.00000   1.00000   0.76540   1.00000   1.00000 
   402.982   0.76320   1.00000   1.00000   1.00000   0.76520   1.00000   1.00000 
   402.901   0.76300   1.00000   1.00000   1.00000   0.76510   1.00000   1.00000 
   402.820   0.76280   1.00000   1.00000   1.00000   0.76490   1.00000   1.00000 
   402.739   0.76270   1.00000   1.00000   1.00000   0.76470   1.00000   1.00000 
   402.658   0.76250   1.00000   1.00000   1.00000   0.76460   1.00000   1.00000 
   402.576   0.76240   1.00000   1.00000   1.00000   0.76440   1.00000   1.00000 
   402.495   0.76220   1.00000   1.00000   1.00000   0.76420   1.00000   1.00000 
   402.414   0.76200   1.00000   1.00000   1.00000   0.76400   1.00000   1.00000 
   402.334   0.76180   1.00000   1.00000   1.00000   0.76390   1.00000   1.00000 
   402.253   0.76160   1.00000   1.00000   1.00000   0.76370   1.00000   1.00000 
   402.172   0.76140   1.00000   1.00000   1.00000   0.76350   1.00000   1.00000 
   402.091   0.76120   1.00000   1.00000   1.00000   0.76340   1.00000   1.00000 
   402.010   0.76100   1.00000   1.00000   1.00000   0.76320   1.00000   1.00000 
   401.929   0.76080   1.00000   1.00000   1.00000   0.76300   1.00000   1.00000 
   401.849   0.76060   1.00000   1.00000   1.00000   0.76280   1.00000   1.00000 
   401.768   0.76040   1.00000   1.00000   1.00000   0.76270   1.00000   1.00000 
   401.687   0.76020   1.00000   1.00000   1.00000   0.76250   1.00000   1.00000 
   401.606   0.76000   1.00000   1.00000   1.00000   0.76230   1.00000   1.00000 
   401.526   0.75980   1.00000   1.00000   1.00000   0.76210   1.00000   1.00000 
   401.445   0.75960   1.00000   1.00000   1.00000   0.76200   1.00000   1.00000 
   401.365   0.75940   1.00000   1.00000   1.00000   0.76180   1.00000   1.00000 
   401.284   0.75920   1.00000   1.00000   1.00000   0.76160   1.00000   1.00000 
   401.204   0.75900   1.00000   1.00000   1.00000   0.76150   1.00000   1.00000 
   401.123   0.75880   1.00000   1.00000   1.00000   0.76130   1.00000   1.00000 
   401.043   0.75860   1.00000   1.00000   1.00000   0.76110   1.00000   1.00000 
